CD14	CD23	CD3	CD19	Event	Population
217	188	266	250	12261	5
235	226	276	219	12262	4
53	21	541	226	12263	8
527	318	254	216	12264	7
288	312	270	235	12265	9
215	308	274	274	12266	9
271	216	251	265	12267	5
127	37	574	235	12268	8
233	389	313	291	12269	9
240	301	268	133	12270	4
193	281	38	417	12271	2
139	274	261	275	12272	5
172	63	538	193	12273	8
52	44	579	308	12274	8
71	0	592	250	12275	8
76	154	75	101	12276	1
0	0	525	274	12277	8
190	209	145	55	12278	1
156	154	623	263	12279	8
455	522	462	616	12280	3
103	240	135	277	12281	5
228	244	263	246	12282	5
128	204	618	260	12283	8
85	176	507	162	12284	8
173	283	227	236	12285	5
66	180	546	236	12286	8
63	148	582	257	12287	8
125	0	533	248	12288	8
244	272	270	201	12289	4
174	0	579	272	12290	8
61	192	566	83	12291	8
117	229	559	344	12292	8
12	486	0	474	12293	2
185	290	151	220	12294	5
106	23	68	70	12295	1
285	286	271	289	12296	9
201	199	198	323	12297	5
264	268	223	252	12298	5
580	204	190	270	12299	7
0	114	563	300	12300	8
79	228	238	189	12301	1
238	272	287	203	12302	4
161	269	607	235	12303	8
166	620	41	435	12304	2
206	111	108	393	12305	5
267	309	247	111	12306	4
193	186	303	295	12307	5
240	258	179	90	12308	4
199	70	182	224	12309	1
92	274	319	129	12310	4
84	112	480	215	12311	8
445	507	441	565	12312	3
100	224	251	467	12313	5
197	252	211	206	12314	4
157	209	555	274	12315	8
180	123	345	223	12316	5
116	34	327	0	12317	1
576	316	168	324	12318	7
276	236	245	249	12319	5
180	225	396	99	12320	4
225	250	168	142	12321	4
149	145	518	98	12322	8
183	231	292	307	12323	5
237	294	207	191	12324	4
307	387	352	346	12325	9
60	184	63	141	12326	1
166	228	480	255	12327	8
173	267	559	219	12328	8
103	168	567	285	12329	8
0	61	628	207	12330	8
187	256	284	316	12331	5
258	353	291	165	12332	4
80	151	544	221	12333	8
151	189	502	210	12334	8
168	147	173	515	12335	5
105	233	576	284	12336	8
87	166	588	127	12337	8
195	341	284	237	12338	4
147	215	581	222	12339	8
108	169	579	241	12340	8
178	289	313	300	12341	5
107	125	658	296	12342	8
664	50	296	185	12343	7
218	311	285	208	12344	4
0	22	520	256	12345	8
91	240	549	288	12346	8
555	601	476	439	12347	10
213	247	617	229	12348	8
82	133	521	205	12349	8
112	225	583	72	12350	8
222	348	302	98	12351	4
61	116	567	286	12352	8
42	671	203	464	12353	2
75	267	301	233	12354	5
229	274	267	213	12355	4
211	233	263	274	12356	5
89	140	603	234	12357	8
107	193	537	175	12358	8
280	239	300	241	12359	9
204	189	423	230	12360	8
137	209	543	250	12361	8
140	161	552	321	12362	8
261	256	327	233	12363	9
188	293	272	225	12364	4
129	331	296	280	12365	5
153	228	534	182	12366	8
47	443	21	539	12367	2
159	261	329	267	12368	5
173	147	526	135	12369	8
202	299	281	238	12370	4
96	54	455	156	12371	8
209	220	290	157	12372	4
148	41	534	0	12373	8
166	143	628	284	12374	8
0	53	555	172	12375	8
146	211	281	196	12376	4
191	326	290	0	12377	4
141	247	286	248	12378	5
240	305	322	242	12379	9
615	278	265	246	12380	7
659	375	626	373	12381	10
162	306	304	102	12382	4
259	270	293	248	12383	9
182	281	322	252	12384	5
268	313	299	268	12385	9
193	311	295	280	12386	9
131	164	573	110	12387	8
290	342	283	276	12388	9
116	195	670	393	12389	8
225	526	227	544	12390	2
533	582	487	544	12391	10
256	305	265	305	12392	9
81	243	588	230	12393	8
247	370	230	458	12394	9
262	270	302	289	12395	9
134	99	199	165	12396	1
197	282	220	323	12397	5
195	365	218	305	12398	9
190	141	420	229	12399	8
121	0	491	272	12400	8
176	222	214	323	12401	5
224	249	286	269	12402	5
70	492	126	511	12403	2
145	212	555	229	12404	8
84	611	109	498	12405	2
321	377	420	307	12406	9
200	95	336	103	12407	1
191	260	226	248	12408	5
99	108	490	230	12409	8
152	269	582	301	12410	8
185	232	271	250	12411	5
13	537	26	392	12412	2
59	0	592	247	12413	8
351	339	321	381	12414	9
154	285	218	218	12415	5
276	275	254	222	12416	4
164	302	284	234	12417	4
201	323	313	255	12418	9
466	355	326	333	12419	9
243	285	148	325	12420	5
155	265	232	280	12421	5
197	314	226	295	12422	5
11	0	43	77	12423	1
491	91	185	241	12424	7
248	290	225	233	12425	4
284	333	297	245	12426	9
95	179	397	112	12427	8
303	283	300	300	12428	9
349	659	0	561	12429	2
258	318	282	295	12430	9
160	8	531	148	12431	8
222	262	285	231	12432	4
262	309	268	301	12433	9
146	0	539	244	12434	8
136	264	306	324	12435	5
199	285	223	152	12436	4
447	505	461	596	12437	3
303	278	305	288	12438	9
291	282	268	287	12439	9
130	109	603	274	12440	8
503	661	486	369	12441	10
182	287	259	501	12442	5
277	368	313	285	12443	9
235	273	219	165	12444	4
170	55	469	292	12445	8
190	286	269	207	12446	4
230	285	352	310	12447	9
640	0	245	221	12448	7
243	329	326	273	12449	9
225	359	363	236	12450	9
0	588	0	501	12451	2
152	142	186	222	12452	1
11	3	563	208	12453	8
194	242	132	233	12454	5
88	7	601	302	12455	8
111	0	562	179	12456	8
107	192	563	249	12457	8
186	284	257	329	12458	5
143	226	561	165	12459	8
259	399	230	285	12460	9
117	120	570	267	12461	8
71	436	201	536	12462	2
251	287	297	345	12463	9
206	282	239	314	12464	5
129	0	591	297	12465	8
152	190	511	322	12466	8
266	327	310	137	12467	4
345	425	349	336	12468	9
616	187	245	236	12469	7
163	64	544	325	12470	8
103	196	274	200	12471	1
229	384	334	297	12472	9
655	368	288	379	12473	7
89	71	219	97	12474	1
227	250	306	288	12475	5
423	307	252	267	12476	9
53	74	320	257	12477	1
201	507	240	582	12478	2
76	160	541	187	12479	8
205	281	299	205	12480	4
154	211	600	264	12481	8
250	284	315	192	12482	4
19	419	0	305	12483	2
382	432	393	316	12484	9
236	228	261	264	12485	5
251	326	353	235	12486	9
155	0	606	238	12487	8
0	0	524	159	12488	8
103	0	560	254	12489	8
280	288	332	258	12490	9
100	255	490	220	12491	8
216	296	296	320	12492	9
148	321	192	208	12493	4
186	194	326	170	12494	4
133	93	568	279	12495	8
197	298	296	213	12496	4
32	238	132	122	12497	1
200	346	172	253	12498	5
669	373	371	334	12499	7
93	26	69	504	12500	5
0	177	512	84	12501	8
61	159	142	93	12502	1
189	302	228	245	12503	5
381	412	304	405	12504	3
8	157	522	165	12505	8
51	3	642	312	12506	8
199	128	233	182	12507	1
137	0	545	226	12508	8
160	395	149	510	12509	2
678	191	257	153	12510	7
112	76	531	244	12511	8
288	298	232	273	12512	9
141	17	574	0	12513	8
248	143	295	302	12514	5
47	100	552	225	12515	8
259	374	236	192	12516	4
126	226	41	203	12517	1
134	92	547	210	12518	8
222	288	289	284	12519	9
179	206	193	258	12520	5
152	39	604	308	12521	8
46	595	0	512	12522	2
105	473	125	499	12523	2
40	43	527	107	12524	8
69	161	169	139	12525	1
310	240	285	209	12526	4
227	343	270	219	12527	4
240	304	266	267	12528	9
81	160	581	293	12529	8
102	51	573	175	12530	8
231	290	256	230	12531	4
136	246	148	86	12532	1
133	271	286	293	12533	5
455	280	210	209	12534	7
113	177	423	147	12535	8
212	161	273	280	12536	5
67	213	587	234	12537	8
113	91	122	246	12538	1
268	387	334	291	12539	9
150	97	195	130	12540	1
301	315	296	133	12541	4
49	236	490	249	12542	8
0	637	0	466	12543	2
246	229	230	146	12544	4
216	229	273	251	12545	5
203	143	568	191	12546	8
169	269	227	364	12547	5
273	294	241	217	12548	4
44	386	234	524	12549	2
144	247	544	142	12550	8
172	273	308	212	12551	4
87	188	155	243	12552	1
256	303	232	265	12553	9
272	273	296	126	12554	4
79	282	216	233	12555	5
109	163	632	285	12556	8
267	259	236	302	12557	5
0	0	84	465	12558	1
111	153	542	235	12559	8
107	50	518	207	12560	8
76	85	349	42	12561	1
115	145	247	244	12562	1
94	167	568	145	12563	8
248	328	311	293	12564	9
243	251	225	237	12565	5
312	231	283	168	12566	4
215	295	185	112	12567	4
630	83	350	350	12568	7
278	362	377	289	12569	9
105	142	637	245	12570	8
19	154	569	261	12571	8
205	139	113	187	12572	1
201	313	302	331	12573	9
172	324	250	206	12574	4
313	265	209	251	12575	9
209	342	330	309	12576	9
92	164	508	231	12577	8
90	266	573	260	12578	8
210	275	309	256	12579	5
220	268	309	289	12580	5
130	239	629	299	12581	8
449	509	593	543	12582	3
657	91	341	285	12583	7
137	188	287	222	12584	5
207	304	142	225	12585	5
122	235	88	192	12586	1
222	217	206	277	12587	5
462	488	412	361	12588	10
185	152	414	254	12589	8
642	152	128	228	12590	7
145	239	243	224	12591	5
192	165	580	285	12592	8
223	291	199	239	12593	5
241	372	362	324	12594	9
225	212	232	247	12595	5
205	0	540	135	12596	8
89	169	582	186	12597	8
89	269	159	249	12598	5
181	280	224	240	12599	5
30	19	435	219	12600	8
80	92	539	245	12601	8
201	241	272	235	12602	5
140	158	600	242	12603	8
290	303	313	149	12604	4
178	360	246	283	12605	5
293	266	297	319	12606	9
0	223	551	258	12607	8
61	569	113	495	12608	2
135	213	117	123	12609	1
240	346	281	243	12610	9
651	150	324	254	12611	7
153	73	476	66	12612	8
200	288	252	132	12613	4
151	146	555	283	12614	8
216	0	524	296	12615	8
101	157	529	0	12616	8
253	283	258	307	12617	9
0	103	511	214	12618	8
217	306	282	232	12619	4
62	280	273	286	12620	5
115	187	582	129	12621	8
256	421	290	229	12622	9
128	264	271	247	12623	5
13	455	111	513	12624	2
84	85	527	108	12625	8
94	0	508	274	12626	8
123	77	552	223	12627	8
234	305	256	270	12628	9
154	298	272	288	12629	5
202	338	290	294	12630	9
258	270	334	307	12631	9
0	95	528	251	12632	8
23	86	32	184	12633	1
316	371	388	315	12634	9
232	335	267	218	12635	4
258	239	288	248	12636	5
226	286	248	215	12637	4
87	159	605	254	12638	8
72	128	364	139	12639	1
627	192	193	251	12640	7
156	258	264	269	12641	5
252	244	250	261	12642	5
211	370	339	194	12643	4
69	139	439	231	12644	8
236	363	273	249	12645	9
280	183	234	319	12646	5
239	269	287	296	12647	9
221	220	302	264	12648	5
275	244	368	298	12649	9
55	177	548	244	12650	8
94	39	526	190	12651	8
288	306	282	256	12652	9
186	296	254	274	12653	5
130	174	27	196	12654	1
144	0	560	262	12655	8
183	98	375	222	12656	8
120	251	537	273	12657	8
85	4	390	63	12658	1
647	193	293	227	12659	7
97	66	531	215	12660	8
540	398	362	351	12661	10
31	49	59	222	12662	1
641	763	525	490	12663	10
234	325	314	244	12664	9
256	218	183	220	12665	4
83	195	485	239	12666	8
640	258	301	298	12667	7
246	335	249	284	12668	9
325	378	331	302	12669	9
163	302	280	320	12670	5
65	143	319	183	12671	1
210	309	265	276	12672	5
0	592	155	504	12673	2
110	266	175	561	12674	2
204	299	285	277	12675	5
121	338	292	290	12676	5
210	287	283	271	12677	5
143	203	603	300	12678	8
277	261	183	295	12679	5
201	304	315	295	12680	9
214	307	253	287	12681	5
311	347	332	340	12682	9
226	198	253	266	12683	5
117	167	365	295	12684	5
177	264	595	303	12685	8
85	161	565	330	12686	8
281	395	331	336	12687	9
368	434	400	419	12688	3
142	2	153	108	12689	1
141	209	180	327	12690	5
133	326	228	284	12691	5
120	71	208	197	12692	1
593	44	216	227	12693	7
178	216	237	310	12694	5
169	216	152	392	12695	5
218	321	305	255	12696	9
151	312	296	167	12697	4
213	262	288	271	12698	5
168	91	628	172	12699	8
133	0	350	150	12700	1
85	106	553	275	12701	8
254	300	275	297	12702	9
107	159	585	206	12703	8
149	183	563	299	12704	8
644	178	327	161	12705	7
20	0	545	253	12706	8
249	255	251	300	12707	5
147	0	495	0	12708	8
587	71	216	269	12709	7
197	335	282	358	12710	9
151	145	365	130	12711	4
140	92	532	270	12712	8
230	105	226	231	12713	1
185	204	469	211	12714	8
477	651	588	455	12715	10
348	476	540	255	12716	10
219	287	290	191	12717	4
258	294	339	303	12718	9
114	0	577	186	12719	8
38	37	582	264	12720	8
79	281	517	269	12721	8
259	309	272	246	12722	9
231	271	201	260	12723	5
153	149	548	168	12724	8
205	226	329	227	12725	4
145	174	238	285	12726	5
192	318	205	256	12727	5
191	194	569	227	12728	8
163	239	495	335	12729	8
122	191	507	189	12730	8
108	197	555	284	12731	8
111	212	553	241	12732	8
0	239	413	155	12733	8
111	0	602	180	12734	8
236	289	285	235	12735	4
164	59	571	238	12736	8
203	226	275	145	12737	4
0	600	0	477	12738	2
220	297	225	246	12739	5
0	156	544	282	12740	8
227	263	194	323	12741	5
92	225	541	289	12742	8
276	317	269	241	12743	9
176	243	333	102	12744	4
87	110	550	224	12745	8
198	314	299	279	12746	9
176	154	610	253	12747	8
160	109	546	209	12748	8
214	116	526	294	12749	8
220	265	278	164	12750	4
346	386	383	416	12751	3
276	333	327	272	12752	9
166	290	108	227	12753	5
226	282	254	273	12754	5
593	148	306	233	12755	7
198	275	522	0	12756	8
632	123	277	223	12757	7
28	0	583	241	12758	8
138	38	584	262	12759	8
301	454	106	542	12760	2
164	0	387	186	12761	8
117	172	623	260	12762	8
163	215	544	288	12763	8
220	290	293	304	12764	9
189	246	305	316	12765	5
191	327	297	237	12766	4
79	589	114	501	12767	2
425	454	443	609	12768	3
49	102	572	244	12769	8
285	314	207	222	12770	4
279	243	298	320	12771	9
64	189	105	378	12772	5
269	284	297	235	12773	9
68	622	0	518	12774	2
87	218	611	282	12775	8
214	294	245	255	12776	5
164	247	251	162	12777	4
207	245	466	124	12778	8
138	167	31	235	12779	1
126	251	547	156	12780	8
166	86	566	270	12781	8
234	221	266	190	12782	4
235	274	314	294	12783	9
168	280	232	299	12784	5
220	304	292	310	12785	9
225	320	310	284	12786	9
173	291	226	284	12787	5
176	289	312	174	12788	4
124	311	271	269	12789	5
60	90	537	36	12790	8
101	61	486	228	12791	8
129	160	545	296	12792	8
199	155	406	250	12793	8
217	243	295	266	12794	5
172	0	436	237	12795	8
226	340	305	255	12796	9
194	302	231	336	12797	5
139	0	564	177	12798	8
125	270	547	286	12799	8
159	302	204	275	12800	5
127	212	491	257	12801	8
0	128	586	242	12802	8
259	236	253	237	12803	4
181	47	587	296	12804	8
263	304	290	238	12805	9
190	247	296	254	12806	5
102	182	503	275	12807	8
121	76	527	228	12808	8
89	86	173	268	12809	1
244	289	262	271	12810	9
224	100	299	220	12811	5
59	142	105	227	12812	1
40	164	599	188	12813	8
233	178	292	207	12814	4
326	249	281	287	12815	9
232	278	281	199	12816	4
128	131	545	235	12817	8
39	169	328	218	12818	1
180	97	177	85	12819	1
236	308	304	300	12820	9
256	327	249	236	12821	9
120	197	208	138	12822	1
241	244	258	223	12823	4
186	298	287	257	12824	5
140	270	210	182	12825	4
156	153	548	277	12826	8
246	282	325	262	12827	9
402	439	429	572	12828	3
74	190	448	202	12829	8
283	289	331	318	12830	9
353	344	365	320	12831	9
173	156	283	256	12832	5
115	53	555	116	12833	8
276	348	304	258	12834	9
59	158	199	219	12835	1
361	467	490	386	12836	3
608	54	213	167	12837	7
514	693	561	379	12838	10
188	307	315	301	12839	9
116	114	587	278	12840	8
65	180	608	230	12841	8
124	237	554	156	12842	8
246	295	280	171	12843	4
422	257	328	284	12844	9
608	100	199	291	12845	7
75	233	490	253	12846	8
168	318	264	235	12847	4
192	129	566	202	12848	8
17	478	60	539	12849	2
212	217	231	185	12850	4
285	294	290	171	12851	4
7	171	513	214	12852	8
193	201	523	183	12853	8
153	43	410	244	12854	8
135	180	177	270	12855	5
191	277	292	291	12856	5
238	178	187	258	12857	5
639	283	138	322	12858	7
110	182	198	0	12859	1
218	296	236	257	12860	5
182	190	594	295	12861	8
207	201	210	232	12862	5
249	323	276	259	12863	9
127	109	529	259	12864	8
113	153	583	212	12865	8
95	180	514	217	12866	8
589	266	383	341	12867	7
400	456	427	628	12868	3
236	290	206	32	12869	4
214	293	290	213	12870	4
61	435	185	513	12871	2
142	212	524	218	12872	8
184	248	301	266	12873	5
173	231	245	250	12874	5
228	335	274	228	12875	4
90	451	0	493	12876	2
66	170	200	176	12877	1
447	495	450	587	12878	3
278	259	217	133	12879	4
93	0	484	68	12880	8
177	165	494	175	12881	8
289	291	257	163	12882	4
137	126	589	253	12883	8
216	301	291	286	12884	9
88	83	546	264	12885	8
55	74	596	217	12886	8
163	199	392	199	12887	4
218	288	277	164	12888	4
42	36	520	238	12889	8
0	352	0	390	12890	2
288	423	363	261	12891	9
65	210	573	204	12892	8
168	121	544	312	12893	8
114	487	0	527	12894	2
92	179	602	270	12895	8
331	415	361	354	12896	9
220	220	323	246	12897	5
0	28	532	272	12898	8
187	152	193	207	12899	1
220	304	275	323	12900	9
146	227	377	34	12901	4
97	192	0	57	12902	1
177	110	524	186	12903	8
184	347	273	290	12904	9
193	144	245	0	12905	1
184	135	626	312	12906	8
97	0	540	219	12907	8
63	52	622	198	12908	8
83	114	522	172	12909	8
82	195	524	211	12910	8
58	200	215	132	12911	1
538	533	448	348	12912	10
185	47	504	191	12913	8
158	240	542	131	12914	8
79	63	521	256	12915	8
222	324	251	111	12916	4
174	324	174	271	12917	5
0	334	124	475	12918	2
101	82	540	200	12919	8
0	37	508	233	12920	8
51	569	115	517	12921	2
140	80	562	219	12922	8
245	307	298	130	12923	4
85	211	551	277	12924	8
179	207	251	232	12925	5
127	198	531	175	12926	8
229	298	252	120	12927	4
75	114	582	201	12928	8
167	341	252	190	12929	4
156	45	565	180	12930	8
155	65	533	233	12931	8
198	6	381	187	12932	8
47	178	560	264	12933	8
432	475	422	632	12934	3
198	266	294	243	12935	5
119	175	144	52	12936	1
181	325	194	294	12937	5
172	146	124	163	12938	1
194	283	270	277	12939	5
231	252	257	236	12940	4
104	617	251	497	12941	2
144	130	390	254	12942	8
225	232	278	210	12943	4
250	220	192	281	12944	5
164	130	595	241	12945	8
202	239	261	225	12946	5
233	291	238	293	12947	5
101	162	572	279	12948	8
180	283	268	291	12949	5
0	72	21	108	12950	1
247	300	311	338	12951	9
254	287	279	213	12952	4
0	56	130	113	12953	1
282	277	288	274	12954	9
196	265	238	339	12955	5
148	0	236	204	12956	1
187	247	260	306	12957	5
201	337	300	221	12958	4
166	152	559	224	12959	8
242	194	232	233	12960	5
103	89	520	197	12961	8
76	0	594	269	12962	8
222	334	177	322	12963	5
167	264	293	299	12964	5
227	272	228	279	12965	5
203	282	126	241	12966	5
73	131	142	180	12967	1
220	298	311	266	12968	9
213	256	262	291	12969	5
161	243	255	328	12970	5
218	309	275	240	12971	4
109	170	538	217	12972	8
111	50	559	284	12973	8
187	320	323	243	12974	9
54	247	0	263	12975	1
233	298	248	311	12976	5
275	314	501	338	12977	9
139	225	617	286	12978	8
43	127	574	318	12979	8
38	61	568	206	12980	8
72	118	586	295	12981	8
69	189	489	254	12982	8
81	154	593	257	12983	8
153	64	478	151	12984	8
82	118	500	138	12985	8
198	280	313	257	12986	5
269	293	391	302	12987	9
386	434	417	568	12988	3
212	352	326	246	12989	9
212	267	288	232	12990	4
184	264	270	203	12991	4
197	253	525	279	12992	8
199	316	274	261	12993	5
76	201	208	458	12994	5
271	173	232	260	12995	5
660	0	332	152	12996	7
176	214	408	206	12997	4
293	347	340	325	12998	9
173	111	597	212	12999	8
80	81	570	348	13000	8
263	283	238	232	13001	4
77	129	566	299	13002	8
181	221	229	215	13003	5
76	200	154	181	13004	1
104	129	480	95	13005	8
171	5	553	248	13006	8
93	108	569	254	13007	8
175	401	126	590	13008	2
149	329	261	276	13009	5
239	332	213	271	13010	9
66	100	536	242	13011	8
78	214	609	242	13012	8
207	101	220	230	13013	1
71	208	564	220	13014	8
55	77	488	231	13015	8
66	179	145	113	13016	1
47	160	150	194	13017	1
0	110	528	283	13018	8
134	209	102	194	13019	1
271	143	216	238	13020	5
103	246	514	231	13021	8
101	188	610	280	13022	8
263	343	192	276	13023	9
206	273	285	257	13024	5
79	142	527	191	13025	8
236	282	283	277	13026	9
